gvkey,company_name,date,year,quarter,cds_spread,cds_spread_lead_4q,future_cds_change_abs,future_cds_change_pct,distress_flag
14590,Freeport-McMoRan Inc.,2011-12-31,2011,4,,99.66213333333332,,,0.0
14590,Freeport-McMoRan Inc.,2012-03-31,2012,1,239.95246666666665,109.99,-129.96246666666667,-0.5416175481421738,0.0
14590,Freeport-McMoRan Inc.,2012-06-30,2012,2,90.48986666666669,126.12446666666666,35.63459999999998,0.39379657980120025,1.0
14590,Freeport-McMoRan Inc.,2012-09-30,2012,3,108.80786666666668,152.25425,43.44638333333333,0.3992945056668696,1.0
14590,Freeport-McMoRan Inc.,2012-12-31,2012,4,99.66213333333332,112.33693333333332,12.674800000000005,0.12717769102541127,0.0
14590,Freeport-McMoRan Inc.,2013-03-31,2013,1,109.99,107.68403333333332,-2.305966666666677,-0.020965239264175626,0.0
14590,Freeport-McMoRan Inc.,2013-06-30,2013,2,126.12446666666666,106.33883333333334,-19.785633333333323,-0.1568738711547904,0.0
14590,Freeport-McMoRan Inc.,2013-09-30,2013,3,152.25425,114.89646666666664,-37.35778333333337,-0.2453644698478589,0.0
14590,Freeport-McMoRan Inc.,2013-12-31,2013,4,112.33693333333332,177.76650000000004,65.42956666666672,0.582440384699838,1.0
14590,Freeport-McMoRan Inc.,2014-03-31,2014,1,107.68403333333332,292.61633333333333,184.9323,1.7173604505279492,1.0
14590,Freeport-McMoRan Inc.,2014-06-30,2014,2,106.33883333333334,255.65446666666665,149.31563333333332,1.4041496286242245,1.0
14590,Freeport-McMoRan Inc.,2014-09-30,2014,3,114.89646666666664,526.3849333333334,411.48846666666674,3.5813848641704693,1.0
14590,Freeport-McMoRan Inc.,2014-12-31,2014,4,177.76650000000004,881.943405666666,704.1769056666659,3.9612463859426033,1.0
14590,Freeport-McMoRan Inc.,2015-03-31,2015,1,292.61633333333333,881.943405666666,589.3270723333326,2.013992403021474,1.0
14590,Freeport-McMoRan Inc.,2015-06-30,2015,2,255.65446666666665,771.0400333333333,515.3855666666667,2.015945871732602,1.0
14590,Freeport-McMoRan Inc.,2015-09-30,2015,3,526.3849333333334,526.0666666666667,-0.31826666666665915,-0.0006046272347713963,0.0
14590,Freeport-McMoRan Inc.,2015-12-31,2015,4,881.943405666666,399.8979,-482.045505666666,-0.5465719257827945,0.0
14590,Freeport-McMoRan Inc.,2016-03-31,2016,1,881.943405666666,337.0495,-544.8939056666659,-0.6178331876689724,0.0
14590,Freeport-McMoRan Inc.,2016-06-30,2016,2,771.0400333333333,375.2377,-395.8023333333333,-0.5133356456502194,0.0
14590,Freeport-McMoRan Inc.,2016-09-30,2016,3,526.0666666666667,275.0995666666667,-250.96710000000002,-0.477063299961982,0.0
14590,Freeport-McMoRan Inc.,2016-12-31,2016,4,399.8979,192.7971,-207.1008,-0.517884189939482,0.0
14590,Freeport-McMoRan Inc.,2017-03-31,2017,1,337.0495,127.38326666666669,-209.66623333333334,-0.6220636236912778,0.0
14590,Freeport-McMoRan Inc.,2017-06-30,2017,2,375.2377,159.13196666666667,-216.10573333333335,-0.5759169010292232,0.0
14590,Freeport-McMoRan Inc.,2017-09-30,2017,3,275.0995666666667,171.45663333333334,-103.64293333333336,-0.3767469886963351,0.0
14590,Freeport-McMoRan Inc.,2017-12-31,2017,4,192.7971,216.6366333333333,23.839533333333293,0.12365089170601265,0.0
14590,Freeport-McMoRan Inc.,2018-03-31,2018,1,127.38326666666669,226.0049,98.6216333333333,0.7742118404876828,1.0
14590,Freeport-McMoRan Inc.,2018-06-30,2018,2,159.13196666666667,218.61210000000003,59.480133333333356,0.3737786604367571,1.0
14590,Freeport-McMoRan Inc.,2018-09-30,2018,3,171.45663333333334,193.47855,22.02191666666667,0.1284401556156377,0.0
14590,Freeport-McMoRan Inc.,2018-12-31,2018,4,216.6366333333333,151.03003333333334,-65.60659999999996,-0.3028416708223708,0.0
14590,Freeport-McMoRan Inc.,2019-03-31,2019,1,226.0049,285.6275666666667,59.62266666666673,0.2638113893400839,1.0
14590,Freeport-McMoRan Inc.,2019-06-30,2019,2,218.61210000000003,315.8876,97.2755,0.44496850814753613,1.0
14590,Freeport-McMoRan Inc.,2019-09-30,2019,3,193.47855,152.9678,-40.51075,-0.2093810915990429,0.0
14590,Freeport-McMoRan Inc.,2019-12-31,2019,4,151.03003333333334,117.90749999999998,-33.12253333333335,-0.21931090527027639,0.0
14590,Freeport-McMoRan Inc.,2020-03-31,2020,1,285.6275666666667,110.0102,-175.61736666666673,-0.6148473997666193,0.0
14590,Freeport-McMoRan Inc.,2020-06-30,2020,2,315.8876,120.6077,-195.27990000000003,-0.6181942564380495,0.0
14590,Freeport-McMoRan Inc.,2020-09-30,2020,3,152.9678,123.7747,-29.193100000000015,-0.19084473987335906,0.0
14590,Freeport-McMoRan Inc.,2020-12-31,2020,4,117.90749999999998,121.1446,3.2371000000000123,0.02745457244026048,0.0
14590,Freeport-McMoRan Inc.,2021-03-31,2021,1,110.0102,113.57543333333336,3.5652333333333672,0.03240820699656366,0.0
14590,Freeport-McMoRan Inc.,2021-06-30,2021,2,120.6077,142.08753333333334,21.479833333333346,0.17809669974084033,0.0
14590,Freeport-McMoRan Inc.,2021-09-30,2021,3,123.7747,209.8153333333333,86.04063333333332,0.6951390981624946,1.0
14590,Freeport-McMoRan Inc.,2021-12-31,2021,4,121.1446,171.76146666666668,50.61686666666668,0.4178218976881073,1.0
14590,Freeport-McMoRan Inc.,2022-03-31,2022,1,113.57543333333336,131.1524,17.576966666666635,0.15476028706912232,0.0
14590,Freeport-McMoRan Inc.,2022-06-30,2022,2,142.08753333333334,154.57426666666666,12.48673333333332,0.08788056939548522,0.0
14590,Freeport-McMoRan Inc.,2022-09-30,2022,3,209.8153333333333,138.74176666666668,-71.07356666666664,-0.33874343470289736,0.0
14590,Freeport-McMoRan Inc.,2022-12-31,2022,4,171.76146666666668,148.40306666666666,-23.358400000000017,-0.13599324955306244,0.0
14590,Freeport-McMoRan Inc.,2023-03-31,2023,1,131.1524,114.14746666666667,-17.004933333333327,-0.1296578128447007,0.0
14590,Freeport-McMoRan Inc.,2023-06-30,2023,2,154.57426666666666,90.62843333333336,-63.9458333333333,-0.4136900320622577,0.0
14590,Freeport-McMoRan Inc.,2023-09-30,2023,3,138.74176666666668,89.21780000000001,-49.52396666666667,-0.3569506707064659,0.0
14590,Freeport-McMoRan Inc.,2023-12-31,2023,4,148.40306666666666,83.011325,-65.39174166666666,-0.4406360537922397,0.0
14590,Freeport-McMoRan Inc.,2024-03-31,2024,1,114.14746666666667,,,,
14590,Freeport-McMoRan Inc.,2024-06-30,2024,2,90.62843333333336,,,,
14590,Freeport-McMoRan Inc.,2024-09-30,2024,3,89.21780000000001,,,,
14590,Freeport-McMoRan Inc.,2024-12-31,2024,4,83.011325,,,,
14590,Freeport-McMoRan Inc.,2025-03-31,2025,1,,,,,
14590,Freeport-McMoRan Inc.,2025-06-30,2025,2,,,,,
14590,Freeport-McMoRan Inc.,2025-09-30,2025,3,,,,,
14620,AB Electrolux (publ),2010-03-31,2010,1,67.8232,65.8116,-2.0116000000000014,-0.029659467556824234,0.0
14620,AB Electrolux (publ),2010-06-30,2010,2,68.28293333333333,70.52983333333333,2.2468999999999966,0.03290573339946336,0.0
14620,AB Electrolux (publ),2010-09-30,2010,3,66.44603333333333,97.9659,31.519866666666672,0.4743679206333361,1.0
14620,AB Electrolux (publ),2010-12-31,2010,4,67.97743333333334,99.7142,31.736766666666668,0.466872094317575,1.0
14620,AB Electrolux (publ),2011-03-31,2011,1,65.8116,85.8549,20.043300000000002,0.3045557318162756,1.0
14620,AB Electrolux (publ),2011-06-30,2011,2,70.52983333333333,79.77786666666667,9.248033333333339,0.1311222910399619,0.0
14620,AB Electrolux (publ),2011-09-30,2011,3,97.9659,85.07616666666667,-12.88973333333334,-0.13157367342446033,0.0
14620,AB Electrolux (publ),2011-12-31,2011,4,99.7142,65.65323333333333,-34.06096666666667,-0.3415859192238084,0.0
14620,AB Electrolux (publ),2012-03-31,2012,1,85.8549,66.2796,-19.5753,-0.22800445868552638,0.0
14620,AB Electrolux (publ),2012-06-30,2012,2,79.77786666666667,58.00966666666667,-21.7682,-0.27286014166000927,0.0
14620,AB Electrolux (publ),2012-09-30,2012,3,85.07616666666667,64.70915,-20.36701666666667,-0.23939744190010134,0.0
14620,AB Electrolux (publ),2012-12-31,2012,4,65.65323333333333,66.5862,0.9329666666666725,0.0142105212386088,0.0
14620,AB Electrolux (publ),2013-03-31,2013,1,66.2796,85.99906666666668,19.719466666666676,0.29751939762259694,1.0
14620,AB Electrolux (publ),2013-06-30,2013,2,58.00966666666667,73.02086666666666,15.011199999999995,0.2587706646593383,1.0
14620,AB Electrolux (publ),2013-09-30,2013,3,64.70915,66.3328,1.623650000000012,0.0250915056062398,0.0
14620,AB Electrolux (publ),2013-12-31,2013,4,66.5862,63.07363333333333,-3.5125666666666717,-0.052752171871448914,0.0
14620,AB Electrolux (publ),2014-03-31,2014,1,85.99906666666668,44.7503,-41.248766666666675,-0.47964202712277504,0.0
14620,AB Electrolux (publ),2014-06-30,2014,2,73.02086666666666,52.56583333333333,-20.455033333333333,-0.2801258635659396,0.0
14620,AB Electrolux (publ),2014-09-30,2014,3,66.3328,55.3062,-11.026600000000009,-0.16623148728834014,0.0
14620,AB Electrolux (publ),2014-12-31,2014,4,63.07363333333333,64.90776666666666,1.8341333333333267,0.02907924018964068,0.0
14620,AB Electrolux (publ),2015-03-31,2015,1,44.7503,79.84616666666666,35.09586666666666,0.7842599193003545,1.0
14620,AB Electrolux (publ),2015-06-30,2015,2,52.56583333333333,60.25773333333333,7.691899999999997,0.14632888917072237,0.0
14620,AB Electrolux (publ),2015-09-30,2015,3,55.3062,49.2075,-6.098699999999994,-0.11027154279267051,0.0
14620,AB Electrolux (publ),2015-12-31,2015,4,64.90776666666666,56.91890000000001,-7.988866666666652,-0.12308028879954253,0.0
14620,AB Electrolux (publ),2016-03-31,2016,1,79.84616666666666,52.69193333333333,-27.15423333333333,-0.3400818657543568,0.0
14620,AB Electrolux (publ),2016-06-30,2016,2,60.25773333333333,49.2412,-11.016533333333328,-0.18282356012948814,0.0
14620,AB Electrolux (publ),2016-09-30,2016,3,49.2075,38.43403333333333,-10.773466666666671,-0.21893952480143616,0.0
14620,AB Electrolux (publ),2016-12-31,2016,4,56.91890000000001,33.130966666666666,-23.787933333333342,-0.41792679291647133,0.0
14620,AB Electrolux (publ),2017-03-31,2017,1,52.69193333333333,33.728199999999994,-18.963733333333337,-0.35989822604092475,0.0
14620,AB Electrolux (publ),2017-06-30,2017,2,49.2412,45.6783,-3.562899999999999,-0.07235607580643849,0.0
14620,AB Electrolux (publ),2017-09-30,2017,3,38.43403333333333,58.913900000000005,20.479866666666673,0.5328575975632709,1.0
14620,AB Electrolux (publ),2017-12-31,2017,4,33.130966666666666,59.17986666666667,26.048900000000003,0.7862402646466701,1.0
14620,AB Electrolux (publ),2018-03-31,2018,1,33.728199999999994,42.09293333333333,8.364733333333334,0.24800414292293496,0.0
14620,AB Electrolux (publ),2018-06-30,2018,2,45.6783,31.83403333333333,-13.84426666666667,-0.30308191562879244,0.0
14620,AB Electrolux (publ),2018-09-30,2018,3,58.913900000000005,23.899525,-35.014375,-0.5943313038179444,0.0
14620,AB Electrolux (publ),2018-12-31,2018,4,59.17986666666667,21.401300000000003,-37.77856666666666,-0.6383685667873533,0.0
14620,AB Electrolux (publ),2019-03-31,2019,1,42.09293333333333,25.43423333333333,-16.658699999999996,-0.3957600167248976,0.0
14620,AB Electrolux (publ),2019-06-30,2019,2,31.83403333333333,27.533666666666665,-4.300366666666665,-0.13508708185474452,0.0
14620,AB Electrolux (publ),2019-09-30,2019,3,23.899525,24.725833333333338,0.826308333333337,0.03457425757764378,0.0
14620,AB Electrolux (publ),2019-12-31,2019,4,21.401300000000003,23.965866666666667,2.564566666666664,0.11983228433163705,0.0
14620,AB Electrolux (publ),2020-03-31,2020,1,25.43423333333333,30.25173333333333,4.817499999999999,0.1894100733001584,0.0
14620,AB Electrolux (publ),2020-06-30,2020,2,27.533666666666665,26.2801,-1.2535666666666643,-0.04552850449752416,0.0
14620,AB Electrolux (publ),2020-09-30,2020,3,24.725833333333338,26.554466666666663,1.8286333333333253,0.07395638839270635,0.0
14620,AB Electrolux (publ),2020-12-31,2020,4,23.965866666666667,25.627866666666662,1.6619999999999955,0.06934862916147391,0.0
14620,AB Electrolux (publ),2021-03-31,2021,1,30.25173333333333,30.9355,0.6837666666666706,0.022602561616304213,0.0
14620,AB Electrolux (publ),2021-06-30,2021,2,26.2801,58.5759,32.2958,1.2289070437327103,1.0
14620,AB Electrolux (publ),2021-09-30,2021,3,26.554466666666663,98.70266666666669,72.14820000000003,2.7169892321944595,1.0
14620,AB Electrolux (publ),2021-12-31,2021,4,25.627866666666662,144.3454,118.71753333333335,4.632361127730753,1.0
14620,AB Electrolux (publ),2022-03-31,2022,1,30.9355,136.5776,105.64209999999999,3.4149149035897266,1.0
14620,AB Electrolux (publ),2022-06-30,2022,2,58.5759,119.66446666666668,61.088566666666686,1.0428959122551542,1.0
14620,AB Electrolux (publ),2022-09-30,2022,3,98.70266666666669,120.69743333333334,21.99476666666665,0.22283862644710692,0.0
14620,AB Electrolux (publ),2022-12-31,2022,4,144.3454,176.097,31.751599999999996,0.21996960069389113,0.0
14620,AB Electrolux (publ),2023-03-31,2023,1,136.5776,157.14226666666664,20.564666666666653,0.15057129914910392,0.0
14620,AB Electrolux (publ),2023-06-30,2023,2,119.66446666666668,157.20443333333333,37.53996666666664,0.3137102241991076,1.0
14620,AB Electrolux (publ),2023-09-30,2023,3,120.69743333333334,124.18246666666666,3.4850333333333197,0.0288741296072851,0.0
14620,AB Electrolux (publ),2023-12-31,2023,4,176.097,141.26525,-34.83175,-0.1977986564223127,0.0
14620,AB Electrolux (publ),2024-03-31,2024,1,157.14226666666664,,,,
14620,AB Electrolux (publ),2024-06-30,2024,2,157.20443333333333,,,,
14620,AB Electrolux (publ),2024-09-30,2024,3,124.18246666666666,,,,
14620,AB Electrolux (publ),2024-12-31,2024,4,141.26525,,,,
14620,AB Electrolux (publ),2025-03-31,2025,1,,,,,
14620,AB Electrolux (publ),2025-06-30,2025,2,,,,,
14624,The ODP Corporation,2010-03-31,2010,1,403.9342333333333,364.4943,-39.43993333333327,-0.09763949197340444,0.0
14624,The ODP Corporation,2010-06-30,2010,2,343.7691,479.9367,136.1676,0.3961019184097698,1.0
14624,The ODP Corporation,2010-09-30,2010,3,503.2009666666667,635.3788,132.17783333333324,0.26267404494254726,1.0
14624,The ODP Corporation,2010-12-31,2010,4,451.5811333333333,881.943405666666,430.36227233333267,0.953012073725547,1.0
14624,The ODP Corporation,2011-03-31,2011,1,364.4943,756.5198666666666,392.02556666666663,1.075532776964322,1.0
14624,The ODP Corporation,2011-06-30,2011,2,479.9367,707.2594333333333,227.3227333333333,0.4736514905680964,1.0
14624,The ODP Corporation,2011-09-30,2011,3,635.3788,881.943405666666,246.564605666666,0.3880592265065596,1.0
14624,The ODP Corporation,2011-12-31,2011,4,881.943405666666,683.8157,-198.12770566666597,-0.22464900173146612,0.0
14624,The ODP Corporation,2012-03-31,2012,1,756.5198666666666,471.8949,-284.62496666666664,-0.3762293354182018,0.0
14624,The ODP Corporation,2012-06-30,2012,2,707.2594333333333,293.6542,-413.6052333333333,-0.5847998822497148,0.0
14624,The ODP Corporation,2012-09-30,2012,3,881.943405666666,284.27700000000004,-597.6664056666659,-0.6776697935791998,0.0
14624,The ODP Corporation,2012-12-31,2012,4,683.8157,255.16716666666665,-428.6485333333334,-0.6268480430228984,0.0
14624,The ODP Corporation,2013-03-31,2013,1,471.8949,312.68196666666665,-159.21293333333335,-0.3373906633306131,0.0
14624,The ODP Corporation,2013-06-30,2013,2,293.6542,293.2844333333333,-0.3697666666666919,-0.0012591907987922254,0.0
14624,The ODP Corporation,2013-09-30,2013,3,284.27700000000004,267.0550666666667,-17.221933333333368,-0.06058152201315395,0.0
14624,The ODP Corporation,2013-12-31,2013,4,255.16716666666665,197.5766,-57.59056666666663,-0.22569740229117763,0.0
14624,The ODP Corporation,2014-03-31,2014,1,312.68196666666665,112.85296666666666,-199.829,-0.6390806675878015,0.0
14624,The ODP Corporation,2014-06-30,2014,2,293.2844333333333,96.22256666666664,-197.06186666666667,-0.6719138292713116,0.0
14624,The ODP Corporation,2014-09-30,2014,3,267.0550666666667,134.51363333333333,-132.54143333333334,-0.49630750312170324,0.0
14624,The ODP Corporation,2014-12-31,2014,4,197.5766,190.9292,-6.647400000000005,-0.03364467249664183,0.0
14624,The ODP Corporation,2015-03-31,2015,1,112.85296666666666,221.14866666666668,108.29570000000002,0.9596176618012408,1.0
14624,The ODP Corporation,2015-06-30,2015,2,96.22256666666664,238.3132333333333,142.09066666666666,1.4766875545826572,1.0
14624,The ODP Corporation,2015-09-30,2015,3,134.51363333333333,215.16686666666664,80.6532333333333,0.599591516002467,1.0
14624,The ODP Corporation,2015-12-31,2015,4,190.9292,181.63263333333336,-9.29656666666665,-0.04869117278376827,0.0
14624,The ODP Corporation,2016-03-31,2016,1,221.14866666666668,189.9025333333333,-31.246133333333376,-0.14129017282491735,0.0
14624,The ODP Corporation,2016-06-30,2016,2,238.3132333333333,189.8056,-48.5076333333333,-0.20354569763016367,0.0
14624,The ODP Corporation,2016-09-30,2016,3,215.16686666666664,192.19036666666668,-22.97649999999996,-0.10678456379436345,0.0
14624,The ODP Corporation,2016-12-31,2016,4,181.63263333333336,364.8364,183.20376666666667,1.0086500608646132,1.0
14624,The ODP Corporation,2017-03-31,2017,1,189.9025333333333,613.5305666666667,423.6280333333334,2.230765571672206,1.0
14624,The ODP Corporation,2017-06-30,2017,2,189.8056,607.5708666666667,417.76526666666666,2.201016548861923,1.0
14624,The ODP Corporation,2017-09-30,2017,3,192.19036666666668,567.6014333333334,375.41106666666667,1.9533292598258913,1.0
14624,The ODP Corporation,2017-12-31,2017,4,364.8364,522.3180666666667,157.48166666666668,0.43165009485530137,1.0
14624,The ODP Corporation,2018-03-31,2018,1,613.5305666666667,504.9263,-108.60426666666666,-0.17701525004160346,0.0
14624,The ODP Corporation,2018-06-30,2018,2,607.5708666666667,481.9898,-125.58106666666669,-0.20669369378364974,0.0
14624,The ODP Corporation,2018-09-30,2018,3,567.6014333333334,505.962975,-61.6384583333334,-0.10859461360298432,0.0
14624,The ODP Corporation,2018-12-31,2018,4,522.3180666666667,522.5645333333333,0.24646666666660622,0.0004718708434489142,0.0
14624,The ODP Corporation,2019-03-31,2019,1,504.9263,530.6897666666667,25.763466666666716,0.051024212180404774,0.0
14624,The ODP Corporation,2019-06-30,2019,2,481.9898,550.9614666666668,68.97166666666675,0.14309777233183513,1.0
14624,The ODP Corporation,2019-09-30,2019,3,505.962975,554.0155666666667,48.05259166666673,0.09497254550427674,0.0
14624,The ODP Corporation,2019-12-31,2019,4,522.5645333333333,578.9463333333333,56.3818,0.10789442528820684,1.0
14624,The ODP Corporation,2020-03-31,2020,1,530.6897666666667,585.1603666666666,54.47059999999988,0.10264113503099369,1.0
14624,The ODP Corporation,2020-06-30,2020,2,550.9614666666668,585.0067,34.04523333333327,0.06179240363088901,0.0
14624,The ODP Corporation,2020-09-30,2020,3,554.0155666666667,567.4623666666666,13.44679999999994,0.0242715201684765,0.0
14624,The ODP Corporation,2020-12-31,2020,4,578.9463333333333,405.4442,-173.5021333333333,-0.2996860388326148,0.0
14624,The ODP Corporation,2021-03-31,2021,1,585.1603666666666,379.11,-206.0503666666666,-0.3521263202434933,0.0
14624,The ODP Corporation,2021-06-30,2021,2,585.0067,574.5487666666667,-10.457933333333358,-0.017876604376212028,0.0
14624,The ODP Corporation,2021-09-30,2021,3,567.4623666666666,661.0820333333332,93.6196666666666,0.16497951611592912,1.0
14624,The ODP Corporation,2021-12-31,2021,4,405.4442,673.7418333333334,268.29763333333335,0.6617375050212417,1.0
14624,The ODP Corporation,2022-03-31,2022,1,379.11,610.4328,231.32280000000003,0.6101733006251484,1.0
14624,The ODP Corporation,2022-06-30,2022,2,574.5487666666667,633.2633999999999,58.71463333333327,0.10219260181163607,1.0
14624,The ODP Corporation,2022-09-30,2022,3,661.0820333333332,608.2632666666667,-52.818766666666534,-0.0798974469179592,0.0
14624,The ODP Corporation,2022-12-31,2022,4,673.7418333333334,649.3455666666667,-24.396266666666634,-0.03621011114296742,0.0
14624,The ODP Corporation,2023-03-31,2023,1,610.4328,650.1015,39.668699999999944,0.0649845486677648,0.0
14624,The ODP Corporation,2023-06-30,2023,2,633.2633999999999,650.0998333333333,16.83643333333339,0.026586777845259004,0.0
14624,The ODP Corporation,2023-09-30,2023,3,608.2632666666667,650.1028333333334,41.839566666666656,0.06878529242107774,0.0
14624,The ODP Corporation,2023-12-31,2023,4,649.3455666666667,649.98195,0.6363833333332423,0.000980038004417333,0.0
14624,The ODP Corporation,2024-03-31,2024,1,650.1015,,,,
14624,The ODP Corporation,2024-06-30,2024,2,650.0998333333333,,,,
14624,The ODP Corporation,2024-09-30,2024,3,650.1028333333334,,,,
14624,The ODP Corporation,2024-12-31,2024,4,649.98195,,,,
14624,The ODP Corporation,2025-03-31,2025,1,,,,,
14624,The ODP Corporation,2025-06-30,2025,2,,,,,
14624,The ODP Corporation,2025-09-30,2025,3,,,,,
14790,Meritage Homes Corporation,2010-03-31,2010,1,277.57913333333335,276.77096666666665,-0.8081666666666933,-0.002911482059050164,0.0
14790,Meritage Homes Corporation,2010-06-30,2010,2,261.41273333333334,264.40136666666666,2.9886333333333255,0.011432623404470703,0.0
14790,Meritage Homes Corporation,2010-09-30,2010,3,327.13016666666664,369.0276,41.89743333333337,0.1280757252082633,0.0
14790,Meritage Homes Corporation,2010-12-31,2010,4,317.69853333333333,428.9281666666666,111.22963333333325,0.3501106289862211,1.0
14790,Meritage Homes Corporation,2011-03-31,2011,1,276.77096666666665,412.22149999999993,135.45053333333328,0.489395744664451,1.0
14790,Meritage Homes Corporation,2011-06-30,2011,2,264.40136666666666,393.8263,129.42493333333334,0.4895017562314668,1.0
14790,Meritage Homes Corporation,2011-09-30,2011,3,369.0276,355.31659999999994,-13.71100000000007,-0.03715440254333299,0.0
14790,Meritage Homes Corporation,2011-12-31,2011,4,428.9281666666666,300.30643333333336,-128.62173333333322,-0.29986777117691404,0.0
14790,Meritage Homes Corporation,2012-03-31,2012,1,412.22149999999993,307.6261666666667,-104.59533333333326,-0.253735754523559,0.0
14790,Meritage Homes Corporation,2012-06-30,2012,2,393.8263,289.0777,-104.74860000000001,-0.265976650111991,0.0
14790,Meritage Homes Corporation,2012-09-30,2012,3,355.31659999999994,291.63385,-63.68274999999994,-0.1792281869183707,0.0
14790,Meritage Homes Corporation,2012-12-31,2012,4,300.30643333333336,297.05383333333333,-3.2526000000000295,-0.010830936799777835,0.0
14790,Meritage Homes Corporation,2013-03-31,2013,1,307.6261666666667,284.52226666666667,-23.10390000000001,-0.07510381919180047,0.0
14790,Meritage Homes Corporation,2013-06-30,2013,2,289.0777,276.7826,-12.29509999999999,-0.04253216349791074,0.0
14790,Meritage Homes Corporation,2013-09-30,2013,3,291.63385,265.8494666666666,-25.78438333333338,-0.0884135477871769,0.0
14790,Meritage Homes Corporation,2013-12-31,2013,4,297.05383333333333,266.358,-30.695833333333326,-0.1033342441297116,0.0
14790,Meritage Homes Corporation,2014-03-31,2014,1,284.52226666666667,264.61336666666665,-19.908900000000017,-0.0699730823644969,0.0
14790,Meritage Homes Corporation,2014-06-30,2014,2,276.7826,260.3244666666667,-16.458133333333308,-0.0594623120576702,0.0
14790,Meritage Homes Corporation,2014-09-30,2014,3,265.8494666666666,261.53973333333334,-4.30973333333327,-0.016211179158531083,0.0
14790,Meritage Homes Corporation,2014-12-31,2014,4,266.358,280.97790000000003,14.61990000000003,0.05488815804293481,0.0
14790,Meritage Homes Corporation,2015-03-31,2015,1,264.61336666666665,320.1820333333333,55.56866666666667,0.20999946966649835,1.0
14790,Meritage Homes Corporation,2015-06-30,2015,2,260.3244666666667,393.8376666666666,133.51319999999993,0.5128722694012366,1.0
14790,Meritage Homes Corporation,2015-09-30,2015,3,261.53973333333334,340.2208,78.68106666666665,0.3008379096509491,1.0
14790,Meritage Homes Corporation,2015-12-31,2015,4,280.97790000000003,282.1279333333334,1.1500333333333401,0.004092967216757403,0.0
14790,Meritage Homes Corporation,2016-03-31,2016,1,320.1820333333333,310.0773,-10.104733333333343,-0.03155933900517636,0.0
14790,Meritage Homes Corporation,2016-06-30,2016,2,393.8376666666666,229.15356666666665,-164.68409999999997,-0.41815223361909687,0.0
14790,Meritage Homes Corporation,2016-09-30,2016,3,340.2208,194.17563333333337,-146.04516666666663,-0.42926583755804065,0.0
14790,Meritage Homes Corporation,2016-12-31,2016,4,282.1279333333334,213.3894,-68.73853333333338,-0.24364313211098806,0.0
14790,Meritage Homes Corporation,2017-03-31,2017,1,310.0773,236.4129333333333,-73.66436666666667,-0.23756775057918356,0.0
14790,Meritage Homes Corporation,2017-06-30,2017,2,229.15356666666665,276.9876,47.83403333333334,0.20874225973935678,0.0
14790,Meritage Homes Corporation,2017-09-30,2017,3,194.17563333333337,258.4429,64.26726666666664,0.3309749300847736,1.0
14790,Meritage Homes Corporation,2017-12-31,2017,4,213.3894,270.9672333333333,57.5778333333333,0.2698251803197971,1.0
14790,Meritage Homes Corporation,2018-03-31,2018,1,236.4129333333333,257.3279333333333,20.914999999999992,0.0884680871943272,0.0
14790,Meritage Homes Corporation,2018-06-30,2018,2,276.9876,254.67373333333333,-22.313866666666655,-0.08055908158584231,0.0
14790,Meritage Homes Corporation,2018-09-30,2018,3,258.4429,237.29585,-21.147050000000007,-0.08182484409515606,0.0
14790,Meritage Homes Corporation,2018-12-31,2018,4,270.9672333333333,252.1589,-18.80833333333331,-0.06941183663412186,0.0
14790,Meritage Homes Corporation,2019-03-31,2019,1,257.3279333333333,258.5719,1.2439666666667222,0.004834168799915448,0.0
14790,Meritage Homes Corporation,2019-06-30,2019,2,254.67373333333333,266.78863333333334,12.114900000000006,0.04757027684572106,0.0
14790,Meritage Homes Corporation,2019-09-30,2019,3,237.29585,263.6801,26.38424999999998,0.11118715308337664,0.0
14790,Meritage Homes Corporation,2019-12-31,2019,4,252.1589,264.5524666666667,12.393566666666715,0.04914982840846274,0.0
14790,Meritage Homes Corporation,2020-03-31,2020,1,258.5719,257.99693333333335,-0.5749666666666826,-0.002223623938512586,0.0
14790,Meritage Homes Corporation,2020-06-30,2020,2,266.78863333333334,266.8482,0.05956666666668298,0.00022327288056631214,0.0
14790,Meritage Homes Corporation,2020-09-30,2020,3,263.6801,255.8496,-7.830499999999972,-0.02969696992681652,0.0
14790,Meritage Homes Corporation,2020-12-31,2020,4,264.5524666666667,254.5636333333333,-9.988833333333389,-0.037757475706772424,0.0
14790,Meritage Homes Corporation,2021-03-31,2021,1,257.99693333333335,249.93043333333333,-8.066500000000019,-0.03126587551169866,0.0
14790,Meritage Homes Corporation,2021-06-30,2021,2,266.8482,249.93486666666664,-16.913333333333384,-0.06338185280370406,0.0
14790,Meritage Homes Corporation,2021-09-30,2021,3,255.8496,249.94686666666664,-5.902733333333373,-0.023071106358319,0.0
14790,Meritage Homes Corporation,2021-12-31,2021,4,254.5636333333333,249.9849,-4.578733333333304,-0.017986596409620585,0.0
14790,Meritage Homes Corporation,2022-03-31,2022,1,249.93043333333333,249.96086666666667,0.030433333333348855,0.00012176721709100461,0.0
14790,Meritage Homes Corporation,2022-06-30,2022,2,249.93486666666664,249.95586666666668,0.02100000000004343,8.402189050337953e-05,0.0
14790,Meritage Homes Corporation,2022-09-30,2022,3,249.94686666666664,249.9478333333333,0.000966666666670335,3.867488636932977e-06,0.0
