iqt,date,cds_spread
IQT46209524,2019-06-01,33.3991
IQT46209524,2019-07-01,31.9986
IQT46209524,2019-07-31,29.9977
IQT46209524,2019-08-30,28.7356
IQT46209524,2019-09-29,32.6279
IQT46209524,2019-10-29,31.5767
IQT46209524,2019-11-28,29.2302
IQT46209524,2019-12-28,29.2476
IQT46209524,2020-01-27,28.9816
IQT46209524,2020-02-26,29.2343
IQT46209524,2020-03-27,36.3495
IQT46209524,2020-04-26,30.25
IQT46209524,2020-05-26,30.5654
IQT46209524,2020-06-25,28.984
IQT46209524,2020-07-25,27.0342
IQT46209524,2020-08-24,26.0097
IQT46209524,2020-09-23,29.5871
IQT46209524,2020-10-23,31.2908
IQT46209524,2020-11-22,31.7967
IQT46209524,2020-12-22,32.2262
IQT46209524,2021-01-21,31.93
IQT46209524,2021-02-20,32.8717
IQT46209524,2021-03-22,35.5087
IQT46209524,2021-04-21,33.742
IQT46209524,2021-05-21,34.7067
IQT46209524,2021-06-20,33.5109
IQT46209524,2021-07-20,33.349
IQT46209524,2021-08-19,33.1996
IQT46209524,2021-09-18,30.2639
IQT46209524,2021-10-18,26.8112
IQT46209524,2021-11-17,26.6852
IQT46209524,2021-12-17,26.4382
IQT46209524,2022-01-16,28.3494
IQT46209524,2022-02-15,29.7762
IQT46209524,2022-03-17,32.6754
IQT46209524,2022-04-16,33.4617
IQT46209524,2022-05-16,33.6595
IQT46209524,2022-06-15,36.6492
IQT46209524,2022-07-15,33.0486
IQT46209524,2022-08-14,32.0014
IQT46209524,2022-09-13,33.0729
IQT46209524,2022-10-13,34.4556
IQT46209524,2022-11-12,33.8503
IQT46209524,2022-12-12,34.4255
IQT46209524,2023-01-11,35.3051
IQT46209524,2023-02-10,35.1683
IQT46209524,2023-03-12,34.9232
IQT46209524,2023-04-11,36.3745
IQT46209524,2023-05-11,37.0866
IQT46209524,2023-06-10,35.9713
IQT46209524,2023-07-10,35.3527
IQT46209524,2023-08-09,35.0535
IQT46209524,2023-09-08,35.306
IQT46209524,2023-10-08,37.3001
IQT46209524,2023-11-07,37.8929
IQT46209524,2023-12-07,39.1617
IQT46209524,2024-01-06,37.2865
IQT46209524,2024-02-05,38.7229
IQT46209524,2024-03-06,38.3729
IQT46209524,2024-04-05,38.5232
IQT46209524,2024-05-05,37.3032
IQT46209524,2024-06-04,37.2315
IQT46209524,2024-07-04,37.286
IQT46209524,2024-08-03,34.1217
IQT46209524,2024-09-02,32.7074
IQT46209524,2024-10-02,36.9874
IQT46209524,2024-11-01,37.3395
IQT46209524,2024-12-01,37.5384
IQT46209524,2024-12-31,35.5292
IQT46209576,2010-01-19,90.9602
IQT46209576,2010-02-18,94.1265
IQT46209576,2010-03-20,89.055
IQT46209576,2010-04-19,77.4211
IQT46209576,2010-05-19,85.35
IQT46209576,2010-06-18,89.6605
IQT46209576,2010-07-18,90.697
IQT46209576,2010-08-17,95.0063
IQT46209576,2010-09-16,95.6046
IQT46209576,2010-10-16,91.2475
IQT46209576,2010-11-15,86.5576
IQT46209576,2010-12-15,86.464
IQT46209576,2011-01-14,81.4474
IQT46209576,2011-02-13,75.0335
IQT46209576,2011-03-15,76.858
IQT46209576,2011-04-14,72.1006
IQT46209576,2011-05-14,71.2608
IQT46209576,2011-06-13,71.3137
IQT46209576,2011-07-13,72.7713
IQT46209576,2011-08-12,102.6433
IQT46209576,2011-09-11,127.4327
IQT46209576,2011-10-11,121.5453
IQT46209576,2011-11-10,119.8497
IQT46209576,2011-12-10,114.6434
IQT46209576,2012-01-09,122.1048
IQT46209576,2012-02-08,146.0974
IQT46209576,2012-03-09,156.7519
IQT46209576,2012-04-08,155.0003
IQT46209576,2012-05-08,163.2861
IQT46209576,2012-06-07,172.5079
IQT46209576,2012-07-07,155.2497
IQT46209576,2012-08-06,179.9132
IQT46209576,2012-09-05,158.9673
IQT46209576,2012-10-05,153.8789
IQT46209576,2012-11-04,180.9963
IQT46209576,2012-12-04,164.1252
IQT46209576,2013-01-03,147.2003
IQT46209576,2013-02-02,131.7167
IQT46209576,2013-03-04,118.4184
IQT46209576,2013-04-03,98.7755
IQT46209576,2013-05-03,81.4655
IQT46209576,2013-06-02,82.2632
IQT46209576,2013-07-02,97.1501
IQT46209576,2013-08-01,96.2298
IQT46209576,2013-08-31,99.7692
IQT46209576,2013-09-30,92.4583
IQT46209576,2013-10-30,78.6781
IQT46209576,2013-11-29,74.9211
IQT46209576,2013-12-29,69.9664
IQT46209576,2014-01-28,71.3852
IQT46209576,2014-02-27,68.8822
IQT46209576,2014-03-29,70.7922
IQT46209576,2014-04-28,68.5222
IQT46209576,2014-05-28,62.1133
IQT46209576,2014-06-27,56.0115
IQT46209576,2014-07-27,54.5973
IQT46209576,2014-08-26,52.5907
IQT46209576,2014-09-25,51.7186
IQT46209576,2014-10-25,53.6592
IQT46209576,2014-11-24,48.0437
IQT46209576,2014-12-24,44.7677
IQT46209576,2015-01-23,43.1704
IQT46209576,2015-02-22,39.5362
IQT46209576,2015-03-24,37.0498
IQT46209576,2015-04-23,41.8029
IQT46209576,2015-05-23,50.8789
IQT46209576,2015-06-22,62.6095
IQT46209576,2015-07-22,59.3342
IQT46209576,2015-08-21,67.3664
IQT46209576,2015-09-20,64.3469
IQT46209576,2015-10-20,67.1231
IQT46209576,2015-11-19,57.0607
IQT46209576,2015-12-19,58.599
IQT46209576,2016-01-18,66.8541
IQT46209576,2016-02-17,93.963
IQT46209576,2016-03-18,70.6465
IQT46209576,2016-04-17,77.0439
IQT46209576,2016-05-17,94.4076
IQT46209576,2016-06-16,95.8641
IQT46209576,2016-07-16,82.153
IQT46209576,2016-08-15,78.4038
IQT46209576,2016-09-14,81.0768
IQT46209576,2016-10-14,110.17
IQT46209576,2016-11-13,128.2373
IQT46209576,2016-12-13,135.1005
IQT46209576,2017-01-12,138.1988
IQT46209576,2017-02-11,131.5367
IQT46209576,2017-03-13,97.2963
IQT46209576,2017-04-12,117.2559
IQT46209576,2017-05-12,122.4888
IQT46209576,2017-06-11,113.7987
IQT46209576,2017-07-11,123.2837
IQT46209576,2017-08-10,148.0937
IQT46209576,2017-09-09,164.1207
IQT46209576,2017-10-09,179.3269
IQT46209576,2017-11-08,152.3786
IQT46209576,2017-12-08,143.2741
IQT46209576,2018-01-07,139.0807
IQT46209576,2018-02-06,160.3287
IQT46209576,2018-03-08,163.039
IQT46209576,2018-04-07,170.5687
IQT46209576,2018-05-07,134.4676
IQT46209576,2018-06-06,131.8133
IQT46209576,2018-07-06,133.865
IQT46209576,2018-08-05,116.9562
IQT46209576,2018-09-04,112.2551
IQT46209576,2018-10-04,115.0615
IQT46209576,2018-11-03,110.6772
IQT46209576,2018-12-03,123.0557
IQT46209576,2019-01-02,131.4526
IQT46209576,2019-02-01,118.5855
IQT46209576,2019-03-03,92.4292
IQT46209576,2019-04-02,87.3875
IQT46209576,2019-05-02,79.5523
IQT46209576,2019-06-01,82.4525
IQT46209576,2019-07-01,66.8109
IQT46209576,2019-07-31,69.9707
IQT46209576,2019-08-30,72.2045
IQT46209576,2019-09-29,81.9389
IQT46209576,2019-10-29,83.0932
IQT46209576,2019-11-28,80.383
IQT46209576,2019-12-28,81.0482
IQT46209576,2020-01-27,84.5484
IQT46209576,2020-02-26,80.5051
IQT46209576,2020-03-27,135.8139
IQT46209576,2020-04-26,108.571
IQT46209576,2020-05-26,104.2129
IQT46209576,2020-06-25,89.8829
IQT46209576,2020-07-25,74.4618
IQT46209576,2020-08-24,66.9563
IQT46209576,2020-09-23,69.12
IQT46209576,2020-10-23,64.7631
IQT46209576,2020-11-22,65.6366
IQT46209576,2020-12-22,74.58
IQT46209576,2021-01-21,71.3577
IQT46209576,2021-02-20,67.2353
IQT46209576,2021-03-22,74.8414
IQT46209576,2021-04-21,63.3135
IQT46209576,2021-05-21,62.7183
IQT46209576,2021-06-20,61.0389
IQT46209576,2021-07-20,64.1405
IQT46209576,2021-08-19,61.1746
IQT46209576,2021-09-18,58.7887
IQT46209576,2021-10-18,68.913
IQT46209576,2021-11-17,66.0945
IQT46209576,2021-12-17,78.2226
IQT46209576,2022-01-16,76.4345
IQT46209576,2022-02-15,88.3441
IQT46209576,2022-03-17,162.8136
IQT46209576,2022-04-16,156.2252
IQT46209576,2022-05-16,199.3063
IQT46209576,2022-06-15,248.1163
IQT46209576,2022-07-15,270.9939
IQT46209576,2022-08-14,191.0603
IQT46209576,2022-09-13,193.2494
IQT46209576,2022-10-13,236.8081
IQT46209576,2022-11-12,236.24
IQT46209576,2022-12-12,219.614
IQT46209576,2023-01-11,205.3658
IQT46209576,2023-02-10,178.8687
IQT46209576,2023-03-12,171.1632
IQT46209576,2023-04-11,172.6342
IQT46209576,2023-05-11,190.9118
IQT46209576,2023-06-10,161.3954
IQT46209576,2023-07-10,153.5133
IQT46209576,2023-08-09,153.9373
IQT46209576,2023-09-08,144.5586
IQT46209576,2023-10-08,168.7639
IQT46209576,2023-11-07,168.5518
IQT46209576,2023-12-07,139.1698
IQT46209576,2024-01-06,134.0281
IQT46209576,2024-02-05,124.4016
IQT46209576,2024-03-06,112.8576
IQT46209576,2024-04-05,112.3379
IQT46209576,2024-05-05,109.9051
IQT46209576,2024-06-04,101.5099
IQT46209576,2024-07-04,99.8315
IQT46209576,2024-08-03,97.3905
IQT46209576,2024-09-02,78.298
IQT46209576,2024-10-02,81.936
IQT46209576,2024-11-01,65.5017
IQT46209576,2024-12-01,62.3289
IQT46209576,2024-12-31,62.2873
IQT46209597,2010-01-19,33.7556
IQT46209597,2010-02-18,47.8903
IQT46209597,2010-03-20,49.7279
IQT46209597,2010-04-19,51.0503
IQT46209597,2010-05-19,58.2999
IQT46209597,2010-06-18,54.7588
IQT46209597,2010-07-18,46.7699
IQT46209597,2010-08-17,42.148
IQT46209597,2010-09-16,38.0301
IQT46209597,2010-10-16,36.2556
IQT46209597,2010-11-15,35.9696
IQT46209597,2010-12-15,34.3454
IQT46209597,2011-01-14,36.1377
IQT46209597,2011-02-13,38.0387
IQT46209597,2011-03-15,40.9029
IQT46209597,2011-04-14,41.1653
IQT46209597,2011-05-14,36.3389
IQT46209597,2011-06-13,40.0761
IQT46209597,2011-07-13,38.0311
IQT46209597,2011-08-12,49.001
IQT46209597,2011-09-11,64.3825
IQT46209597,2011-10-11,81.7549
IQT46209597,2011-11-10,96.3182
IQT46209597,2011-12-10,113.5225
IQT46209597,2012-01-09,109.7736
IQT46209597,2012-02-08,86.4796
IQT46209597,2012-03-09,74.6145
IQT46209597,2012-04-08,68.2031
IQT46209597,2012-05-08,63.812
IQT46209597,2012-06-07,79.2069
IQT46209597,2012-07-07,78.4336
IQT46209597,2012-08-06,68.6855
IQT46209597,2012-09-05,66.7749
IQT46209597,2012-10-05,63.9234
IQT46209597,2012-11-04,61.1223
IQT46209597,2012-12-04,77.7005
IQT46209597,2013-01-03,67.4829
IQT46209597,2013-02-02,67.668
IQT46209597,2013-03-04,78.5058
IQT46209597,2013-04-03,71.1858
IQT46209597,2013-05-03,52.4274
IQT46209597,2013-06-02,49.0484
IQT46209597,2013-07-02,57.4961
IQT46209597,2013-08-01,42.174
IQT46209597,2013-08-31,44.0255
IQT46209597,2013-09-30,38.8657
IQT46209597,2013-10-30,32.8009
IQT46209597,2013-11-29,29.7497
IQT46209597,2013-12-29,28.0661
IQT46209597,2014-01-28,29.0712
IQT46209597,2014-02-27,28.4046
IQT46209597,2014-03-29,30.6898
IQT46209597,2014-04-28,27.0426
IQT46209597,2014-05-28,23.3392
IQT46209597,2014-06-27,20.3499
IQT46209597,2014-07-27,21.3458
IQT46209597,2014-08-26,23.2221
IQT46209597,2014-09-25,26.5015
IQT46209597,2014-10-25,20.9509
IQT46209597,2014-11-24,17.9812
IQT46209597,2014-12-24,16.5884
IQT46209597,2015-01-23,16.2427
IQT46209597,2015-02-22,15.9297
IQT46209597,2015-03-24,15.9635
IQT46209597,2015-04-23,18.1791
IQT46209597,2015-05-23,19.7834
IQT46209597,2015-06-22,21.6862
IQT46209597,2015-07-22,26.8853
IQT46209597,2015-08-21,25.913
IQT46209597,2015-09-20,22.615
IQT46209597,2015-10-20,22.832
IQT46209597,2015-11-19,28.8355
IQT46209597,2015-12-19,32.1695
IQT46209597,2016-01-18,32.5517
IQT46209597,2016-02-17,29.7363
IQT46209597,2016-03-18,27.1886
IQT46209597,2016-04-17,26.797
IQT46209597,2016-05-17,27.1193
IQT46209597,2016-06-16,27.2704
IQT46209597,2016-07-16,23.5
IQT46209597,2016-08-15,24.9321
IQT46209597,2016-09-14,28.1637
IQT46209597,2016-10-14,31.0353
IQT46209597,2016-11-13,28.3664
IQT46209597,2016-12-13,30.1153
IQT46209597,2017-01-12,29.0359
IQT46209597,2017-02-11,26.7769
IQT46209597,2017-03-13,25.6575
IQT46209597,2017-04-12,25.173
IQT46209597,2017-05-12,23.3746
IQT46209597,2017-06-11,21.9478
IQT46209597,2017-07-11,20.2682
IQT46209597,2017-08-10,20.3319
IQT46209597,2017-09-09,22.2905
IQT46209597,2017-10-09,22.3212
IQT46209597,2017-11-08,20.0638
IQT46209597,2017-12-08,18.0126
IQT46209597,2018-01-07,15.9817
IQT46209597,2018-02-06,25.0588
IQT46209597,2018-03-08,28.106
IQT46209597,2018-04-07,34.2075
IQT46209597,2018-05-07,35.805
IQT46209597,2018-06-06,35.4752
IQT46209597,2018-07-06,40.047
IQT46209597,2018-08-05,32.5289
IQT46209597,2018-09-04,35.6286
IQT46209597,2018-10-04,38.7927
IQT46209597,2018-11-03,37.3639
IQT46209597,2018-12-03,37.0367
IQT46209597,2019-01-02,44.1429
IQT46209597,2019-02-01,34.7083
IQT46209597,2019-03-03,30.7416
IQT46209597,2019-04-02,30.887
IQT46209597,2019-05-02,30.5118
IQT46209597,2019-06-01,35.122
IQT46209597,2019-07-01,23.6445
IQT46209597,2019-07-31,23.2624
IQT46209597,2019-08-30,20.3821
IQT46209597,2019-09-29,24.183
IQT46209597,2019-10-29,18.9488
IQT46209597,2019-11-28,18.271
IQT46209597,2019-12-28,18.0438
IQT46209597,2020-01-27,20.3801
IQT46209597,2020-02-26,22.9555
IQT46209597,2020-03-27,30.4823
IQT46209597,2020-04-26,16.473
IQT46209597,2020-05-26,14.6457
IQT46209597,2020-06-25,17.0747
IQT46209597,2020-07-25,15.1433
IQT46209597,2020-08-24,14.5
IQT46209597,2020-09-23,20.2581
IQT46209597,2020-10-23,17.6567
IQT46209597,2020-11-22,19.2289
IQT46209597,2020-12-22,25.2727
IQT46209597,2021-01-21,23.1928
IQT46209597,2021-02-20,25.3584
IQT46209597,2021-03-22,31.44
IQT46209597,2021-04-21,27.4976
IQT46209597,2021-05-21,29.542
IQT46209597,2021-06-20,27.2981
IQT46209597,2021-07-20,26.4638
IQT46209597,2021-08-19,23.1238
IQT46209597,2021-09-18,21.9002
IQT46209597,2021-10-18,25.7013
IQT46209597,2021-11-17,30.8927
IQT46209597,2021-12-17,25.7454
IQT46209597,2022-01-16,25.7865
IQT46209597,2022-02-15,31.5992
IQT46209597,2022-03-17,26.4804
IQT46209597,2022-04-16,29.9203
IQT46209597,2022-05-16,34.6189
IQT46209597,2022-06-15,40.1902
IQT46209597,2022-07-15,33.4939
IQT46209597,2022-08-14,26.522
IQT46209597,2022-09-13,33.0558
IQT46209597,2022-10-13,39.4799
IQT46209597,2022-11-12,34.9442
IQT46209597,2022-12-12,39.1652
IQT46209597,2023-01-11,35.3759
IQT46209597,2023-02-10,36.5761
IQT46209597,2023-03-12,36.482
IQT46209597,2023-04-11,35.3363
IQT46209597,2023-05-11,37.2589
IQT46209597,2023-06-10,34.125
IQT46209597,2023-07-10,30.8929
IQT46209597,2023-08-09,28.887
IQT46209597,2023-09-08,28.9407
IQT46209597,2023-10-08,33.3546
IQT46209597,2023-11-07,25.8391
IQT46209597,2023-12-07,25.3619
IQT46209597,2024-01-06,25.2071
IQT46209597,2024-02-05,24.0
IQT46209597,2024-03-06,20.3244
IQT46209597,2024-04-05,19.655
IQT46209597,2024-05-05,18.8325
IQT46209597,2024-06-04,20.984
IQT46209597,2024-07-04,23.1013
IQT46209597,2024-08-03,24.0802
IQT46209597,2024-09-02,18.7418
IQT46209597,2024-10-02,21.3695
IQT46209597,2024-11-01,20.8154
IQT46209597,2024-12-01,21.7275
IQT46209597,2024-12-31,22.6663
IQT46209617,2010-01-19,183.471
IQT46209617,2010-02-18,204.2903
IQT46209617,2010-03-20,164.8022
IQT46209617,2010-04-19,149.1555
IQT46209617,2010-05-19,230.2064
IQT46209617,2010-06-18,252.1774
IQT46209617,2010-07-18,291.3647
IQT46209617,2010-08-17,255.6883
IQT46209617,2010-09-16,248.4588
IQT46209617,2010-10-16,235.266
IQT46209617,2010-11-15,198.7139
IQT46209617,2010-12-15,194.1733
IQT46209617,2011-01-14,160.1065
IQT46209617,2011-02-13,145.6177
IQT46209617,2011-03-15,161.9365
IQT46209617,2011-04-14,143.6545
IQT46209617,2011-05-14,135.8346
IQT46209617,2011-06-13,172.8182
IQT46209617,2011-07-13,165.9515
IQT46209617,2011-08-12,275.2407
IQT46209617,2011-09-11,370.4954
IQT46209617,2011-10-11,410.2349
IQT46209617,2011-11-10,353.9339
IQT46209617,2011-12-10,329.3617
IQT46209617,2012-01-09,315.2256
IQT46209617,2012-02-08,230.5688
IQT46209617,2012-03-09,230.6436
IQT46209617,2012-04-08,239.2393
IQT46209617,2012-05-08,250.6073
IQT46209617,2012-06-07,313.2467
IQT46209617,2012-07-07,326.627
IQT46209617,2012-08-06,278.4114
IQT46209617,2012-09-05,255.38
IQT46209617,2012-10-05,205.9449
IQT46209617,2012-11-04,194.9446
IQT46209617,2012-12-04,211.929
IQT46209617,2013-01-03,169.7956
IQT46209617,2013-02-02,159.7021
IQT46209617,2013-03-04,144.5349
IQT46209617,2013-04-03,133.8025
IQT46209617,2013-05-03,123.9765
IQT46209617,2013-06-02,121.3904
IQT46209617,2013-07-02,137.2074
IQT46209617,2013-08-01,122.9734
IQT46209617,2013-08-31,124.7005
IQT46209617,2013-09-30,123.4257
IQT46209617,2013-10-30,106.6149
IQT46209617,2013-11-29,97.3914
IQT46209617,2013-12-29,85.5966
IQT46209617,2014-01-28,94.7282
IQT46209617,2014-02-27,81.6853
IQT46209617,2014-03-29,79.3363
IQT46209617,2014-04-28,73.696
IQT46209617,2014-05-28,72.1315
IQT46209617,2014-06-27,62.8693
IQT46209617,2014-07-27,67.6541
IQT46209617,2014-08-26,67.9983
IQT46209617,2014-09-25,73.8562
IQT46209617,2014-10-25,70.4263
IQT46209617,2014-11-24,69.777
IQT46209617,2014-12-24,70.5133
IQT46209617,2015-01-23,77.3303
IQT46209617,2015-02-22,79.9197
IQT46209617,2015-03-24,81.3452
IQT46209617,2015-04-23,84.6469
IQT46209617,2015-05-23,84.4705
IQT46209617,2015-06-22,89.7446
IQT46209617,2015-07-22,90.2214
IQT46209617,2015-08-21,96.6984
IQT46209617,2015-09-20,102.0079
IQT46209617,2015-10-20,124.7157
IQT46209617,2015-11-19,114.4562
IQT46209617,2015-12-19,101.128
IQT46209617,2016-01-18,127.6915
IQT46209617,2016-02-17,255.3957
IQT46209617,2016-03-18,184.2617
IQT46209617,2016-04-17,169.1058
IQT46209617,2016-05-17,157.5588
IQT46209617,2016-06-16,165.7977
IQT46209617,2016-07-16,151.0
IQT46209617,2016-08-15,143.1182
IQT46209617,2016-09-14,144.5867
IQT46209617,2016-10-14,136.7514
IQT46209617,2016-11-13,114.0139
IQT46209617,2016-12-13,103.5251
IQT46209617,2017-01-12,105.8224
IQT46209617,2017-02-11,99.6157
IQT46209617,2017-03-13,86.1266
IQT46209617,2017-04-12,90.138
IQT46209617,2017-05-12,80.3777
IQT46209617,2017-06-11,74.1502
IQT46209617,2017-07-11,69.1431
IQT46209617,2017-08-10,66.7682
IQT46209617,2017-09-09,72.0403
IQT46209617,2017-10-09,57.4785
IQT46209617,2017-11-08,56.9152
IQT46209617,2017-12-08,55.1669
IQT46209617,2018-01-07,54.1748
IQT46209617,2018-02-06,59.6368
IQT46209617,2018-03-08,59.5687
IQT46209617,2018-04-07,71.335
IQT46209617,2018-05-07,68.7317
IQT46209617,2018-06-06,74.8445
IQT46209617,2018-07-06,77.7898
IQT46209617,2018-08-05,73.6224
IQT46209617,2018-09-04,78.7232
IQT46209617,2018-10-04,83.8761
IQT46209617,2018-11-03,89.311
IQT46209617,2018-12-03,102.0275
IQT46209617,2019-01-02,125.938
IQT46209617,2019-02-01,103.4895
IQT46209617,2019-03-03,91.1162
IQT46209617,2019-04-02,95.5905
IQT46209617,2019-05-02,81.5211
IQT46209617,2019-06-01,92.2165
IQT46209617,2019-07-01,69.5814
IQT46209617,2019-07-31,64.447
IQT46209617,2019-08-30,79.516
IQT46209617,2019-09-29,87.5834
IQT46209617,2019-10-29,74.4245
IQT46209617,2019-11-28,73.0255
IQT46209617,2019-12-28,65.1077
IQT46209617,2020-01-27,64.1122
IQT46209617,2020-02-26,73.1379
IQT46209617,2020-03-27,111.4893
IQT46209617,2020-04-26,82.6974
IQT46209617,2020-05-26,77.4016
IQT46209617,2020-06-25,65.9575
IQT46209617,2020-07-25,67.3956
IQT46209617,2020-08-24,65.9622
IQT46209617,2020-09-23,80.761
IQT46209617,2020-10-23,82.0361
IQT46209617,2020-11-22,82.0177
IQT46209617,2020-12-22,78.3309
IQT46209617,2021-01-21,68.797
IQT46209617,2021-02-20,71.6452
IQT46209617,2021-03-22,79.9206
IQT46209617,2021-04-21,77.5668
IQT46209617,2021-05-21,79.7063
IQT46209617,2021-06-20,73.3561
IQT46209617,2021-07-20,72.5975
IQT46209617,2021-08-19,72.0778
IQT46209617,2021-09-18,63.3842
IQT46209617,2021-10-18,74.7595
IQT46209617,2021-11-17,72.8745
IQT46209617,2021-12-17,72.7364
IQT46209617,2022-01-16,75.1517
IQT46209617,2022-02-15,96.5112
IQT46209617,2022-03-17,95.0383
IQT46209617,2022-04-16,101.562
IQT46209617,2022-05-16,127.1275
IQT46209617,2022-06-15,154.0069
IQT46209617,2022-07-15,147.1783
IQT46209617,2022-08-14,121.5335
IQT46209617,2022-09-13,133.4071
IQT46209617,2022-10-13,155.1375
IQT46209617,2022-11-12,167.9104
IQT46209617,2022-12-12,160.3179
IQT46209617,2023-01-11,166.6578
IQT46209617,2023-02-10,140.7462
IQT46209617,2023-03-12,176.3648
IQT46209617,2023-04-11,324.1299
IQT46209617,2023-05-11,327.4522
IQT46209617,2023-06-10,265.0187
IQT46209617,2023-07-10,249.9619
IQT46209617,2023-08-09,235.4071
IQT46209617,2023-09-08,221.851
IQT46209617,2023-10-08,265.6117
IQT46209617,2023-11-07,253.2595
IQT46209617,2023-12-07,221.5809
IQT46209617,2024-01-06,175.9129
IQT46209617,2024-02-05,160.4743
IQT46209617,2024-03-06,143.2123
IQT46209617,2024-04-05,123.7865
IQT46209617,2024-05-05,147.752
IQT46209617,2024-06-04,123.7504
IQT46209617,2024-07-04,118.8462
IQT46209617,2024-08-03,137.1289
IQT46209617,2024-09-02,123.8439
IQT46209617,2024-10-02,152.0859
IQT46209617,2024-11-01,131.7836
IQT46209617,2024-12-01,119.5209
IQT46209617,2024-12-31,124.7508
IQT46209672,2010-01-19,58.2274
IQT46209672,2010-02-18,72.0184
IQT46209672,2010-03-20,67.3113
IQT46209672,2010-04-19,56.5912
IQT46209672,2010-05-19,69.7108
IQT46209672,2010-06-18,58.7712
IQT46209672,2010-07-18,75.5041
IQT46209672,2010-08-17,77.3737
IQT46209672,2010-09-16,74.8077
IQT46209672,2010-10-16,72.0047
IQT46209672,2010-11-15,55.8552
IQT46209672,2010-12-15,54.2223
IQT46209672,2011-01-14,57.9935
IQT46209672,2011-02-13,57.4187
IQT46209672,2011-03-15,61.2646
IQT46209672,2011-04-14,58.1701
IQT46209672,2011-05-14,54.3095
IQT46209672,2011-06-13,65.3968
IQT46209672,2011-07-13,69.7037
IQT46209672,2011-08-12,79.779
IQT46209672,2011-09-11,83.0279
IQT46209672,2011-10-11,83.9616
IQT46209672,2011-11-10,88.2712
IQT46209672,2011-12-10,90.1768
IQT46209672,2012-01-09,90.3477
IQT46209672,2012-02-08,77.2616
IQT46209672,2012-03-09,59.4395
IQT46209672,2012-04-08,60.1098
IQT46209672,2012-05-08,64.8604
IQT46209672,2012-06-07,78.8765
IQT46209672,2012-07-07,77.7054
IQT46209672,2012-08-06,82.9615
IQT46209672,2012-09-05,91.9865
IQT46209672,2012-10-05,75.3576
IQT46209672,2012-11-04,65.4952
IQT46209672,2012-12-04,55.2961
IQT46209672,2013-01-03,49.0724
IQT46209672,2013-02-02,52.4942
IQT46209672,2013-03-04,54.7865
IQT46209672,2013-04-03,50.4493
IQT46209672,2013-05-03,38.5141
IQT46209672,2013-06-02,37.6982
IQT46209672,2013-07-02,44.3697
IQT46209672,2013-08-01,36.1026
IQT46209672,2013-08-31,39.4908
IQT46209672,2013-09-30,38.9663
IQT46209672,2013-10-30,32.1347
IQT46209672,2013-11-29,30.3942
IQT46209672,2013-12-29,26.678
IQT46209672,2014-01-28,31.2283
IQT46209672,2014-02-27,30.8773
IQT46209672,2014-03-29,30.9329
IQT46209672,2014-04-28,30.6095
IQT46209672,2014-05-28,29.7506
IQT46209672,2014-06-27,27.7385
IQT46209672,2014-07-27,28.8525
IQT46209672,2014-08-26,28.7592
IQT46209672,2014-09-25,32.404
IQT46209672,2014-10-25,27.8819
IQT46209672,2014-11-24,20.345
IQT46209672,2014-12-24,18.5276
IQT46209672,2015-01-23,17.826
IQT46209672,2015-02-22,18.2295
IQT46209672,2015-03-24,19.8354
IQT46209672,2015-04-23,21.1207
IQT46209672,2015-05-23,23.6053
IQT46209672,2015-06-22,25.6871
IQT46209672,2015-07-22,26.7518
IQT46209672,2015-08-21,24.6824
IQT46209672,2015-09-20,23.9905
IQT46209672,2015-10-20,20.6867
IQT46209672,2015-11-19,19.7511
IQT46209672,2015-12-19,15.0434
IQT46209672,2016-01-18,16.8727
IQT46209672,2016-02-17,25.9906
IQT46209672,2016-03-18,21.2693
IQT46209672,2016-04-17,24.4246
IQT46209672,2016-05-17,24.1266
IQT46209672,2016-06-16,24.8119
IQT46209672,2016-07-16,20.0833
IQT46209672,2016-08-15,18.8891
IQT46209672,2016-09-14,24.7925
IQT46209672,2016-10-14,25.0745
IQT46209672,2016-11-13,26.0486
IQT46209672,2016-12-13,24.9595
IQT46209672,2017-01-12,25.2811
IQT46209672,2017-02-11,28.8957
IQT46209672,2017-03-13,26.1835
IQT46209672,2017-04-12,27.8203
IQT46209672,2017-05-12,26.2455
IQT46209672,2017-06-11,26.2047
IQT46209672,2017-07-11,23.8508
IQT46209672,2017-08-10,24.6892
IQT46209672,2017-09-09,25.6333
IQT46209672,2017-10-09,25.5793
IQT46209672,2017-11-08,25.3711
IQT46209672,2017-12-08,18.197
IQT46209672,2018-01-07,13.542
IQT46209672,2018-02-06,29.9283
IQT46209672,2018-03-08,34.25
IQT46209672,2018-04-07,40.9709
IQT46209672,2018-05-07,42.4574
IQT46209672,2018-06-06,38.406
IQT46209672,2018-07-06,38.0063
IQT46209672,2018-08-05,34.8826
IQT46209672,2018-09-04,34.8523
IQT46209672,2018-10-04,35.7565
IQT46209672,2018-11-03,39.0387
IQT46209672,2018-12-03,46.655
IQT46209672,2019-01-02,67.1111
IQT46209672,2019-02-01,52.2803
IQT46209672,2019-03-03,44.7474
IQT46209672,2019-04-02,43.7807
IQT46209672,2019-05-02,41.1297
IQT46209672,2019-06-01,54.4894
IQT46209672,2019-07-01,38.0562
IQT46209672,2019-07-31,37.5576
IQT46209672,2019-08-30,30.4987
IQT46209672,2019-09-29,34.1449
IQT46209672,2019-10-29,26.7084
IQT46209672,2019-11-28,25.3369
IQT46209672,2019-12-28,22.9722
